"RunId","WorkflowName","Conclusion","Event","CreatedAt","Title","PR","HtmlUrl"
"21910254589","build_and_release","success","release","2026-02-11T15:01:03Z","Merge pull request #373 from cen121212/2-11-main","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21910254589"
"21899068000","build_and_release","success","pull_request","2026-02-11T09:11:38Z","Merge branch 'sgl-cmake2' of https://github.com/1329009851/sgl-kernel-npu into sgl-cmake2","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21899068000"
"21897999138","build_and_release","success","pull_request","2026-02-11T08:33:28Z","Merge branch 'sgl-project:main' into sgl-cmake2","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21897999138"
"21603976635","build_and_release","success","release","2026-02-02T19:17:27Z","bugfix wrong packages build dir (#360)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21603976635"
"21603533485","build_and_release","failure","pull_request","2026-02-02T19:03:40Z","bugfix wrong packages build dir","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21603533485"
"21602630539","build_and_release","success","release","2026-02-02T18:36:02Z","bump version to 2026.02.01 (#359)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21602630539"
"21602227221","build_and_release","success","pull_request","2026-02-02T18:23:28Z","bump version to 2026.02.01","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21602227221"
"21541347575","build_and_release","success","release","2026-01-31T07:59:20Z","release follows naming convention (#356)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21541347575"
"21541135440","build_and_release","success","pull_request","2026-01-31T07:41:41Z","add printout","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21541135440"
"21540900988","build_and_release","failure","pull_request","2026-01-31T07:22:40Z","add TORCH_DEVICE_BACKEND_AUTOLOAD=0 to prevent autoloading torch_npu","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21540900988"
"21540766387","build_and_release","failure","pull_request","2026-01-31T07:11:56Z","release follows naming convention","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21540766387"
"21504715227","build_and_release","success","pull_request","2026-01-30T04:44:32Z","clearup","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21504715227"
"21504008858","build_and_release","success","pull_request","2026-01-30T04:06:05Z","clearup","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21504008858"
"21503483303","build_and_release","success","pull_request","2026-01-30T03:37:06Z","fix ASCEND_INCLUDE_DIR","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21503483303"
"21423812289","build_and_release","success","release","2026-01-28T03:29:48Z","Support x86_64 and aarch64 binary release (#325)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21423812289"
"21422963167","build_and_release","success","pull_request","2026-01-28T02:49:45Z","clear up","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21422963167"
"21422583921","build_and_release","success","pull_request","2026-01-28T02:31:35Z","Merge remote-tracking branch 'upstream/main' into chore/build_system","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21422583921"
"21201892542","build_and_release","success","release","2026-01-21T08:06:34Z","Added the verification of num_max_dispatch_tokens_per_rank to the decode operator adaptation layer. (#330)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21201892542"
"21132272160","build_and_release","success","pull_request","2026-01-19T09:32:20Z","fix","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21132272160"
"21129304882","build_and_release","failure","pull_request","2026-01-19T07:44:53Z","Merge remote-tracking branch 'upstream/main' into chore/build_system","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21129304882"
"21124845253","build_and_release","success","release","2026-01-19T04:00:53Z","[Chore] CANN version bump to 8.5.0 (#326)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21124845253"
"21124113151","build_and_release","success","pull_request","2026-01-19T03:17:50Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21124113151"
"21123995626","build_and_release","failure","pull_request","2026-01-19T03:10:50Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21123995626"
"21123818862","build_and_release","failure","pull_request","2026-01-19T03:00:26Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21123818862"
"21123699289","build_and_release","failure","pull_request","2026-01-19T02:53:33Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21123699289"
"21123553981","build_and_release","failure","pull_request","2026-01-19T02:45:11Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21123553981"
"21123146708","build_and_release","failure","pull_request","2026-01-19T02:19:59Z","fix yaml package","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21123146708"
"21122910648","build_and_release","failure","pull_request","2026-01-19T02:05:26Z","fix missing dep","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21122910648"
"21122670613","build_and_release","failure","pull_request","2026-01-19T01:51:02Z","build for cann 8.5.0","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21122670613"
"21110130343","build_and_release","failure","pull_request","2026-01-18T10:20:11Z","add env print","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21110130343"
"21109246433","build_and_release","failure","pull_request","2026-01-18T09:08:41Z","fix typo","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21109246433"
"21108793999","build_and_release","failure","pull_request","2026-01-18T08:31:52Z","check what happens when path not passed in","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21108793999"
"20917556803","build_and_release","success","release","2026-01-12T11:22:44Z","update tag to 2026.01.12 (#312)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20917556803"
"20917497048","build_and_release","success","pull_request","2026-01-12T11:20:32Z","update tag to 2026.01.12","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20917497048"
"20839685113","build_and_release","success","release","2026-01-09T02:59:40Z","optimize gdn gating and fused_qkvzba_split_reshape_cat (#306)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20839685113"
"20774822761","build_and_release","success","release","2026-01-07T08:09:21Z","fix layout numTokensPerExpertTensor partial Initialization bug (#303)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20774822761"
"20769283776","build_and_release","failure","release","2026-01-07T03:07:50Z","Supplement A2 doc, software and hardware compatibility info (#294)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20769283776"
"20639823941","build_and_release","success","release","2026-01-01T14:00:16Z","fix a2 single combine aclnn params","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/20639823941"
"26444086727","daily-build-test","success","pull_request","2026-05-26T09:28:18Z","feat: remove check in build.sh","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26444086727"
"26439062450","daily-build-test","success","pull_request","2026-05-26T07:38:54Z","refactor: separate submodule init and build","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26439062450"
"26410672184","daily-build-test","success","schedule","2026-05-25T16:40:30Z","fix insert slice (#511)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26410672184"
"26381176368","daily-build-test","success","pull_request","2026-05-25T03:11:33Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26381176368"
"26366390149","daily-build-test","success","schedule","2026-05-24T16:18:33Z","fix insert slice (#511)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26366390149"
"26337599333","daily-build-test","success","schedule","2026-05-23T16:18:05Z","fix insert slice (#511)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26337599333"
"26300235624","daily-build-test","success","schedule","2026-05-22T16:41:51Z","fix insert slice (#511)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26300235624"
"26240209807","daily-build-test","success","schedule","2026-05-21T16:50:32Z","fix insert slice (#511)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26240209807"
"26220598124","daily-build-test","success","pull_request","2026-05-21T10:31:40Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26220598124"
"26177429996","daily-build-test","success","schedule","2026-05-20T16:59:21Z","feat: pto-isa gdn mega kernel (#462)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26177429996"
"26167272155","daily-build-test","success","pull_request","2026-05-20T13:56:11Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26167272155"
"26152306421","daily-build-test","success","pull_request","2026-05-20T08:58:06Z","Merge branch 'main' into add-cann9.0.0-to-a2-dailytest","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26152306421"
"26112217228","daily-build-test","success","schedule","2026-05-19T16:56:24Z","a2 cann9.0 adapter to find moe_distribute_comm_ctx.h (#499)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26112217228"
"26102123867","daily-build-test","success","pull_request","2026-05-19T13:59:20Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26102123867"
"26092898754","daily-build-test","success","pull_request","2026-05-19T10:59:44Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26092898754"
"26047706057","daily-build-test","success","schedule","2026-05-18T16:54:40Z","rollback build cache and cann 9.0.0 (#479)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26047706057"
"26010780027","daily-build-test","success","pull_request","2026-05-18T02:46:15Z","rollback","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26010780027"
"25996129429","daily-build-test","success","schedule","2026-05-17T16:18:15Z","imporove perfmance for fused gdn gating (#466)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25996129429"
"25966777518","daily-build-test","success","schedule","2026-05-16T16:16:44Z","imporove perfmance for fused gdn gating (#466)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25966777518"
"25957753103","daily-build-test","success","pull_request","2026-05-16T08:50:32Z","rollback","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25957753103"
"25951535240","daily-build-test","success","pull_request","2026-05-16T03:24:11Z","rollback","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25951535240"
